"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"94047133204","Llar d'Infants Petits","#","C","Valencia","335","335","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397335","2.169278","430555.945","4583199.457","430647.878","4583400.402","930025513","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"94047133204","Llar d'Infants Petits","#","C","Valencia","335","335","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.397335","2.169278","430555.945","4583199.457","430647.878","4583400.402","930025513","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"94292171325","Escola Auro","#","C","Mallorca","106","106","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.385842","2.152473","429138.655","4581937.171","429230.576","4582138.104","933238171","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"94292171325","Escola Auro","#","C","Mallorca","106","106","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.385842","2.152473","429138.655","4581937.171","429230.576","4582138.104","934530741","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"94292171325","Escola Auro","#","C","Mallorca","106","106","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.385842","2.152473","429138.655","4581937.171","429230.576","4582138.104","933238171","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"94292171325","Escola Auro","#","C","Mallorca","106","106","09","la Nova Esquerra de l'Eixample","02","Eixample","08029","019","BARCELONA","41.385842","2.152473","429138.655","4581937.171","429230.576","4582138.104","934530741","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"95172130413","Centre Educatiu Joan Roca Guipuzcoa","#","Rbla","Guipuscoa","19","19","72","Sant Marti de Provencals","10","Sant Marti","08018","019","BARCELONA","41.414107","2.193726","432617.047","4585042.122","432708.999","4585243.085","933071136","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"95172130413","Centre Educatiu Joan Roca Guipuzcoa","#","Rbla","Guipuscoa","19","19","72","Sant Marti de Provencals","10","Sant Marti","08018","019","BARCELONA","41.414107","2.193726","432617.047","4585042.122","432708.999","4585243.085","933072066","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"95172130413","Centre Educatiu Joan Roca Guipuzcoa","#","Rbla","Guipuscoa","19","19","72","Sant Marti de Provencals","10","Sant Marti","08018","019","BARCELONA","41.414107","2.193726","432617.047","4585042.122","432708.999","4585243.085","933072066","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"95172130413","Centre Educatiu Joan Roca Guipuzcoa","#","Rbla","Guipuscoa","19","19","72","Sant Marti de Provencals","10","Sant Marti","08018","019","BARCELONA","41.414107","2.193726","432617.047","4585042.122","432708.999","4585243.085","933071136","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"95251100220","Llar d'Infants Casa Sagrada Familia","#","C","Sagrada Familia","15","17","22","Vallvidrera, el Tibidabo i les Planes","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.421024","2.094382","424322.454","4585892.079","424414.329","4586093.047","932047803","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"95251100220","Llar d'Infants Casa Sagrada Familia","#","C","Sagrada Familia","15","17","22","Vallvidrera, el Tibidabo i les Planes","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.421024","2.094382","424322.454","4585892.079","424414.329","4586093.047","932047803","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"95251100220","Llar d'Infants Casa Sagrada Familia","#","C","Sagrada Familia","15","17","22","Vallvidrera, el Tibidabo i les Planes","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.421024","2.094382","424322.454","4585892.079","424414.329","4586093.047","932047803","Fax","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"95251100220","Llar d'Infants Casa Sagrada Familia","#","C","Sagrada Familia","15","17","22","Vallvidrera, el Tibidabo i les Planes","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.421024","2.094382","424322.454","4585892.079","424414.329","4586093.047","932047803","Fax","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"95255082930","Llar d'Infants Marques Calimero","#","C","Marques de Foronda","35","35","36","la Font d'en Fargues","07","Horta-Guinardo","08032","019","BARCELONA","41.425611","2.158806","429711.054","4586347.13","429802.979","4586548.104","934207133","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"95255082930","Llar d'Infants Marques Calimero","#","C","Marques de Foronda","35","35","36","la Font d'en Fargues","07","Horta-Guinardo","08032","019","BARCELONA","41.425611","2.158806","429711.054","4586347.13","429802.979","4586548.104","934207133","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"95255085053","Llar d'Infants L'Airet *Oblit","#","C","Oblit","52","52","35","el Guinardo","07","Horta-Guinardo","08041","019","BARCELONA","41.419346","2.177582","431273.332","4585636.467","431365.271","4585837.435","934350377","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"95255085053","Llar d'Infants L'Airet *Oblit","#","C","Oblit","52","52","35","el Guinardo","07","Horta-Guinardo","08041","019","BARCELONA","41.419346","2.177582","431273.332","4585636.467","431365.271","4585837.435","934350377","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"95255113917","Centre Educatiu Grey","#","Pg","Valldaura","208","208","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.438479","2.172208","430844.547","4587764.871","430936.482","4587965.859","933504040","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"95255113917","Centre Educatiu Grey","#","Pg","Valldaura","208","208","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.438479","2.172208","430844.547","4587764.871","430936.482","4587965.859","933504040","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"95255144150","Parvulari  El Llimoner I","#","C","Independencia","329","329","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.409826","2.180579","431513.79","4584577.158","431605.732","4584778.116","934569844","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"95255144150","Parvulari  El Llimoner I","#","C","Independencia","329","329","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.409826","2.180579","431513.79","4584577.158","431605.732","4584778.116","934569844","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"95255144150","Parvulari  El Llimoner I","#","C","Independencia","329","329","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.409826","2.180579","431513.79","4584577.158","431605.732","4584778.116","934569844","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"95255144150","Parvulari  El Llimoner I","#","C","Independencia","329","329","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.409826","2.180579","431513.79","4584577.158","431605.732","4584778.116","934569844","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"95257114025","Escola Tabor","#","C","Cartagena","231","231","06","la Sagrada Familia","02","Eixample","08013","019","BARCELONA","41.40729","2.179329","431406.61","4584296.691","431498.551","4584497.647","934351010","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"95257114025","Escola Tabor","#","C","Cartagena","231","231","06","la Sagrada Familia","02","Eixample","08013","019","BARCELONA","41.40729","2.179329","431406.61","4584296.691","431498.551","4584497.647","934351010","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Saleta","10","10","18","Sants","03","Sants-Montjuic","08028","019","BARCELONA","41.380663","2.133484","427545.236","4581377.822","427637.142","4581578.749","933396277","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Saleta","10","10","18","Sants","03","Sants-Montjuic","08028","019","BARCELONA","41.380663","2.133484","427545.236","4581377.822","427637.142","4581578.749","933396277","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Saleta","10","10","18","Sants","03","Sants-Montjuic","08028","019","BARCELONA","41.380663","2.133484","427545.236","4581377.822","427637.142","4581578.749","933394506","Tel.","(edifici Vallespir)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Saleta","10","10","18","Sants","03","Sants-Montjuic","08028","019","BARCELONA","41.380663","2.133484","427545.236","4581377.822","427637.142","4581578.749","933394506","Tel.","(edifici Vallespir)","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Vallespir","79","79","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.380695","2.136149","427768.082","4581379.181","427859.99","4581580.109","933394506","Tel.","(edifici Vallespir)","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Vallespir","79","79","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.380695","2.136149","427768.082","4581379.181","427859.99","4581580.109","933396277","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Vallespir","79","79","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.380695","2.136149","427768.082","4581379.181","427859.99","4581580.109","933394506","Tel.","(edifici Vallespir)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Saleta","10","10","18","Sants","03","Sants-Montjuic","08028","019","BARCELONA","41.380663","2.133484","427545.236","4581377.822","427637.142","4581578.749","933394506","Tel.","(edifici Vallespir)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Vallespir","79","79","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.380695","2.136149","427768.082","4581379.181","427859.99","4581580.109","933394506","Tel.","(edifici Vallespir)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Vallespir","79","79","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.380695","2.136149","427768.082","4581379.181","427859.99","4581580.109","933394506","Tel.","(edifici Vallespir)","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Vallespir","79","79","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.380695","2.136149","427768.082","4581379.181","427859.99","4581580.109","933396277","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Saleta","10","10","18","Sants","03","Sants-Montjuic","08028","019","BARCELONA","41.380663","2.133484","427545.236","4581377.822","427637.142","4581578.749","933396277","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Vallespir","79","79","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.380695","2.136149","427768.082","4581379.181","427859.99","4581580.109","933396277","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Vallespir","79","79","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.380695","2.136149","427768.082","4581379.181","427859.99","4581580.109","933396277","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Saleta","10","10","18","Sants","03","Sants-Montjuic","08028","019","BARCELONA","41.380663","2.133484","427545.236","4581377.822","427637.142","4581578.749","933396277","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"95258103747","Centre Educatiu Nostra Senyora del Carme","#","C","Saleta","10","10","18","Sants","03","Sants-Montjuic","08028","019","BARCELONA","41.380663","2.133484","427545.236","4581377.822","427637.142","4581578.749","933394506","Tel.","(edifici Vallespir)","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"96073135650","Escola Vila Olimpica","#","C","Carmen Amaya","2","2","68","el Poblenou","10","Sant Marti","08005","019","BARCELONA","41.395054","2.203674","433428.976","4582919.277","433520.936","4583120.22","932254998","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96073135650","Escola Vila Olimpica","#","C","Carmen Amaya","2","2","68","el Poblenou","10","Sant Marti","08005","019","BARCELONA","41.395054","2.203674","433428.976","4582919.277","433520.936","4583120.22","932250833","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96073135650","Escola Vila Olimpica","#","C","Carmen Amaya","2","2","68","el Poblenou","10","Sant Marti","08005","019","BARCELONA","41.395054","2.203674","433428.976","4582919.277","433520.936","4583120.22","932254998","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96073135650","Escola Vila Olimpica","#","C","Carmen Amaya","2","2","68","el Poblenou","10","Sant Marti","08005","019","BARCELONA","41.395054","2.203674","433428.976","4582919.277","433520.936","4583120.22","932250833","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96156141434","Escola Pere Vila","#","Pg","Lluis Companys","18","18","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08018","019","BARCELONA","41.391282","2.181355","431559.183","4582517.868","431651.126","4582718.807","933099417","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96156141434","Escola Pere Vila","#","Pg","Lluis Companys","18","18","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08018","019","BARCELONA","41.391282","2.181355","431559.183","4582517.868","431651.126","4582718.807","933099417","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96156141434","Escola Pere Vila","#","Pg","Lluis Companys","18","18","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08018","019","BARCELONA","41.391282","2.181355","431559.183","4582517.868","431651.126","4582718.807","933099417","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96156141434","Escola Pere Vila","#","Pg","Lluis Companys","18","18","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08018","019","BARCELONA","41.391282","2.181355","431559.183","4582517.868","431651.126","4582718.807","933099417","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932103605","Tel.","Edifici Secundaria","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932103605","Tel.","Edifici Primaria","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932130181","Tel.","Edifici Infantil","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932130181","Tel.","Edifici Infantil","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932130181","Tel.","Edifici Infantil","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932130181","Tel.","Edifici Infantil","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932130181","Tel.","Edifici Infantil","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932130181","Tel.","Edifici Infantil","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932103605","Tel.","Edifici Primaria","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932103605","Tel.","Edifici Secundaria","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932103605","Tel.","Edifici Secundaria","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932103605","Tel.","Edifici Secundaria","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932130181","Tel.","Edifici Infantil","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932103605","Tel.","Edifici Primaria","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932103605","Tel.","Edifici Secundaria","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932130181","Tel.","Edifici Infantil","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932103605","Tel.","Edifici Primaria","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932103605","Tel.","Edifici Secundaria","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932130181","Tel.","Edifici Infantil","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932130181","Tel.","Edifici Infantil","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932103605","Tel.","Edifici Primaria","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932103605","Tel.","Edifici Primaria","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932103605","Tel.","Edifici Primaria","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932103605","Tel.","Edifici Secundaria","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932103605","Tel.","Edifici Secundaria","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932103605","Tel.","Edifici Primaria","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932103605","Tel.","Edifici Primaria","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932103605","Tel.","Edifici Secundaria","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932103605","Tel.","Edifici Secundaria","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932103605","Tel.","Edifici Secundaria","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932130181","Tel.","Edifici Infantil","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Rier","Can Toda","29","31","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414357","2.157248","429568.668","4585098.922","429660.592","4585299.884","932103605","Tel.","Edifici Primaria","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932103605","Tel.","Edifici Primaria","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","Av","Pompeu Fabra","23","23","30","la Salut","06","Gracia","08024","019","BARCELONA","41.414651","2.156437","429501.243","4585132.195","429593.166","4585333.158","932103605","Tel.","Edifici Secundaria","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932103605","Tel.","Edifici Primaria","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"96283201450","Centre Educatiu Jesuites Gracia-Kostka","#","C","Mare de Deu de la Salut","17","29","30","la Salut","06","Gracia","08024","019","BARCELONA","41.410776","2.155463","429415.654","4584702.793","429507.576","4584903.752","932130181","Tel.","Edifici Infantil","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
